Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,AvgTalkDuration_seconds,AvgTalkDuration_minutes
ID4413,Greg,2021-03-19,15:34:34,Admin Support,Y,N,55,0:03:31,4,211.0976852,3.516666667
ID4414,Joe,2021-03-19,15:34:34,Streaming,Y,N,100,0:01:32,2,92.04259259,1.533333333
ID4415,Becky,2021-03-19,16:27:50,Contract related,Y,Y,101,0:01:24,4,84.03888889,1.4
ID4416,Joe,2021-03-19,16:27:50,Payment related,Y,Y,105,0:06:19,5,379.175463,6.316666667
ID4417,Stewart,2021-03-19,16:33:36,Payment related,N,N,,,,0,0
ID4418,Greg,2021-03-19,16:33:36,Contract related,Y,Y,47,0:06:54,4,414.1916667,6.9
ID4419,Greg,2021-03-19,16:43:41,Admin Support,Y,Y,123,0:02:40,3,160.0740741,2.666666667
ID4420,Jim,2021-03-19,16:43:41,Streaming,Y,N,108,0:04:39,3,279.1291667,4.65
ID4421,Stewart,2021-03-20,9:05:46,Admin Support,N,N,,,,0,0
ID4422,Martha,2021-03-20,9:05:46,Technical Support,Y,Y,35,0:01:07,5,67.03101852,1.116666667
ID4423,Jim,2021-03-20,9:57:36,Technical Support,Y,Y,80,0:03:07,5,187.0865741,3.116666667
ID4424,Dan,2021-03-20,9:57:36,Technical Support,Y,Y,16,0:02:55,5,175.0810185,2.916666667
ID4425,Dan,2021-03-20,10:17:46,Admin Support,Y,Y,102,0:06:15,3,375.1736111,6.25
ID4426,Stewart,2021-03-20,10:17:46,Streaming,N,N,,,,0,0
ID4427,Joe,2021-03-20,10:19:12,Streaming,Y,Y,111,0:06:16,3,376.1740741,6.266666667
ID4428,Becky,2021-03-20,10:19:12,Payment related,Y,Y,81,0:04:45,4,285.1319444,4.75
ID4429,Diane,2021-03-20,10:42:14,Contract related,N,N,,,,0,0
ID4430,Martha,2021-03-20,10:42:14,Technical Support,Y,Y,32,0:00:36,5,36.01666667,0.6
ID4431,Dan,2021-03-20,11:12:29,Payment related,N,N,,,,0,0
ID4432,Diane,2021-03-20,11:12:29,Streaming,Y,Y,52,0:03:14,3,194.0898148,3.233333333
ID4433,Martha,2021-03-20,11:25:26,Technical Support,Y,Y,112,0:03:11,5,191.0884259,3.183333333
ID4434,Becky,2021-03-20,11:25:26,Technical Support,Y,Y,30,0:06:15,3,375.1736111,6.25
ID4435,Becky,2021-03-20,11:47:02,Admin Support,Y,Y,91,0:01:59,1,119.0550926,1.983333333
ID4436,Greg,2021-03-20,11:47:02,Streaming,Y,Y,53,0:05:15,3,315.1458333,5.25
ID4437,Becky,2021-03-20,11:55:41,Contract related,N,N,,,,0,0
ID4438,Diane,2021-03-20,11:55:41,Contract related,N,N,,,,0,0
ID4439,Jim,2021-03-20,12:12:58,Technical Support,Y,Y,40,0:05:02,3,302.1398148,5.033333333
ID4440,Diane,2021-03-20,12:12:58,Contract related,Y,Y,45,0:05:46,5,346.1601852,5.766666667
ID4441,Jim,2021-03-20,12:24:29,Streaming,N,N,,,,0,0
ID4442,Stewart,2021-03-20,12:24:29,Admin Support,Y,Y,89,0:03:37,2,217.100463,3.616666667
ID4443,Becky,2021-03-20,13:07:41,Technical Support,Y,Y,24,0:01:50,5,110.0509259,1.833333333
ID4444,Diane,2021-03-20,13:07:41,Technical Support,Y,Y,76,0:05:04,3,304.1407407,5.066666667
ID4445,Greg,2021-03-20,13:12:00,Streaming,Y,Y,27,0:04:17,2,257.1189815,4.283333333
ID4446,Stewart,2021-03-20,13:12:00,Contract related,Y,N,27,0:02:31,4,151.0699074,2.516666667
ID4447,Diane,2021-03-20,13:42:14,Contract related,Y,Y,104,0:05:32,2,332.1537037,5.533333333
ID4448,Diane,2021-03-20,13:42:14,Admin Support,Y,Y,110,0:03:29,1,209.0967593,3.483333333
ID4449,Joe,2021-03-20,13:46:34,Contract related,Y,Y,51,0:05:11,4,311.1439815,5.183333333
ID4450,Dan,2021-03-20,13:46:34,Contract related,Y,Y,65,0:05:49,2,349.1615741,5.816666667
ID4451,Greg,2021-03-20,14:26:53,Admin Support,Y,Y,21,0:03:12,4,192.0888889,3.2
ID4452,Becky,2021-03-20,14:26:53,Streaming,Y,Y,29,0:01:13,3,73.0337963,1.216666667
ID4453,Diane,2021-03-20,15:23:02,Payment related,N,N,,,,0,0
ID4454,Joe,2021-03-20,15:23:02,Technical Support,N,N,,,,0,0
ID4455,Stewart,2021-03-20,15:41:46,Contract related,Y,Y,124,0:03:03,4,183.0847222,3.05
ID4456,Greg,2021-03-20,15:41:46,Streaming,Y,Y,21,0:04:24,1,264.1222222,4.4
ID4457,Martha,2021-03-20,15:43:12,Admin Support,Y,Y,121,0:02:18,3,138.0638889,2.3
ID4458,Becky,2021-03-20,15:43:12,Technical Support,N,N,,,,0,0
ID4459,Dan,2021-03-20,15:43:12,Payment related,Y,Y,56,0:02:47,2,167.0773148,2.783333333
ID4460,Greg,2021-03-20,15:43:12,Contract related,Y,Y,10,0:06:13,3,373.1726852,6.216666667
ID4461,Martha,2021-03-20,15:44:38,Payment related,Y,Y,56,0:02:52,4,172.0796296,2.866666667
ID4462,Joe,2021-03-20,15:44:38,Payment related,N,N,,,,0,0
ID4463,Jim,2021-03-20,15:56:10,Technical Support,Y,Y,17,0:00:31,3,31.01435185,0.516666667
ID4464,Martha,2021-03-20,15:56:10,Contract related,Y,Y,37,0:00:50,5,50.02314815,0.833333333
ID4465,Becky,2021-03-20,16:06:14,Streaming,Y,Y,108,0:01:06,5,66.03055556,1.1
ID4466,Diane,2021-03-20,16:06:14,Technical Support,Y,Y,18,0:05:43,5,343.1587963,5.716666667
ID4467,Martha,2021-03-20,16:50:53,Streaming,N,N,,,,0,0
ID4468,Martha,2021-03-20,16:50:53,Streaming,Y,Y,77,0:04:43,4,283.1310185,4.716666667
ID4469,Diane,2021-03-20,17:32:38,Streaming,Y,Y,34,0:04:31,1,271.125463,4.516666667
ID4470,Greg,2021-03-20,17:32:38,Contract related,Y,Y,73,0:01:42,3,102.0472222,1.7
ID4471,Martha,2021-03-20,17:44:10,Streaming,N,N,,,,0,0
ID4472,Greg,2021-03-20,17:44:10,Admin Support,Y,Y,120,0:02:42,3,162.075,2.7
ID4473,Stewart,2021-03-20,17:57:07,Technical Support,Y,Y,100,0:05:17,1,317.1467593,5.283333333
ID4474,Martha,2021-03-20,17:57:07,Payment related,Y,Y,93,0:06:18,4,378.175,6.3
ID4475,Diane,2021-03-20,17:58:34,Streaming,Y,N,17,0:00:49,4,49.02268519,0.816666667
ID4476,Stewart,2021-03-20,17:58:34,Payment related,Y,Y,17,0:05:09,2,309.1430556,5.15
ID4477,Jim,2021-03-21,9:01:26,Contract related,Y,Y,56,0:04:25,2,265.1226852,4.416666667
ID4478,Diane,2021-03-21,9:01:26,Admin Support,N,N,,,,0,0
ID4479,Dan,2021-03-21,9:04:19,Contract related,Y,Y,97,0:02:39,2,159.0736111,2.65
ID4480,Stewart,2021-03-21,9:04:19,Streaming,Y,Y,25,0:06:20,4,380.1759259,6.333333333
ID4481,Diane,2021-03-21,9:27:22,Technical Support,Y,Y,47,0:02:50,4,170.0787037,2.833333333
ID4482,Jim,2021-03-21,9:27:22,Payment related,Y,Y,70,0:01:55,3,115.0532407,1.916666667
ID4483,Greg,2021-03-21,10:01:55,Technical Support,Y,Y,86,0:03:07,3,187.0865741,3.116666667
ID4484,Stewart,2021-03-21,10:01:55,Contract related,Y,Y,92,0:04:09,5,249.1152778,4.15
ID4485,Greg,2021-03-21,10:35:02,Admin Support,Y,Y,122,0:01:28,3,88.04074074,1.466666667
ID4486,Diane,2021-03-21,10:35:02,Streaming,Y,Y,11,0:06:48,3,408.1888889,6.8
ID4487,Diane,2021-03-21,10:43:41,Technical Support,Y,Y,27,0:06:08,3,368.1703704,6.133333333
ID4488,Greg,2021-03-21,10:43:41,Contract related,N,N,,,,0,0
ID4489,Becky,2021-03-21,11:09:36,Payment related,Y,Y,17,0:01:58,4,118.0546296,1.966666667
ID4490,Greg,2021-03-21,11:09:36,Payment related,Y,Y,113,0:03:14,3,194.0898148,3.233333333
ID4491,Dan,2021-03-21,11:31:12,Payment related,N,N,,,,0,0
ID4492,Becky,2021-03-21,11:31:12,Streaming,Y,Y,101,0:03:22,3,202.0935185,3.366666667
ID4493,Becky,2021-03-21,11:47:02,Contract related,Y,Y,69,0:02:34,1,154.0712963,2.566666667
ID4494,Stewart,2021-03-21,11:47:02,Technical Support,Y,Y,24,0:03:57,3,237.1097222,3.95
ID4495,Becky,2021-03-21,11:55:41,Technical Support,Y,Y,84,0:02:00,4,120.0555556,2
ID4496,Greg,2021-03-21,11:55:41,Technical Support,N,N,,,,0,0
ID4497,Diane,2021-03-21,12:00:00,Payment related,N,N,,,,0,0
ID4498,Diane,2021-03-21,12:00:00,Technical Support,N,N,,,,0,0
ID4499,Martha,2021-03-21,12:18:43,Streaming,Y,Y,92,0:04:10,3,250.1157407,4.166666667
ID4500,Joe,2021-03-21,12:18:43,Admin Support,N,N,,,,0,0
ID4501,Stewart,2021-03-21,12:53:17,Payment related,N,N,,,,0,0
ID4502,Diane,2021-03-21,12:53:17,Streaming,Y,Y,114,0:03:55,2,235.1087963,3.916666667
ID4503,Diane,2021-03-21,12:53:17,Payment related,Y,Y,109,0:04:39,3,279.1291667,4.65
ID4504,Diane,2021-03-21,12:53:17,Technical Support,Y,Y,89,0:02:31,3,151.0699074,2.516666667
ID4505,Dan,2021-03-21,13:09:07,Payment related,Y,Y,124,0:03:38,3,218.1009259,3.633333333
ID4506,Martha,2021-03-21,13:09:07,Streaming,Y,Y,43,0:01:07,5,67.03101852,1.116666667
ID4507,Dan,2021-03-21,13:30:43,Contract related,Y,Y,110,0:05:20,5,320.1481481,5.333333333
ID4508,Becky,2021-03-21,13:30:43,Streaming,Y,Y,31,0:03:19,4,199.0921296,3.316666667
ID4509,Stewart,2021-03-21,13:49:26,Payment related,N,N,,,,0,0
ID4510,Diane,2021-03-21,13:49:26,Admin Support,N,N,,,,0,0
ID4511,Diane,2021-03-21,14:12:29,Streaming,Y,Y,17,0:04:48,3,288.1333333,4.8
ID4512,Becky,2021-03-21,14:12:29,Contract related,Y,Y,111,0:05:25,3,325.150463,5.416666667
ID4513,Diane,2021-03-21,14:16:48,Admin Support,Y,Y,10,0:03:21,2,201.0930556,3.35
ID4514,Stewart,2021-03-21,14:16:48,Contract related,Y,Y,121,0:01:29,1,89.0412037,1.483333333
ID4515,Dan,2021-03-21,14:22:34,Payment related,Y,Y,114,0:01:58,4,118.0546296,1.966666667
ID4516,Greg,2021-03-21,14:22:34,Technical Support,Y,Y,49,0:00:32,4,32.01481481,0.533333333
ID4517,Greg,2021-03-21,14:29:46,Admin Support,Y,Y,114,0:03:25,1,205.0949074,3.416666667
ID4518,Jim,2021-03-21,14:29:46,Streaming,Y,Y,75,0:02:42,3,162.075,2.7
ID4519,Jim,2021-03-21,14:36:58,Payment related,Y,N,42,0:03:25,5,205.0949074,3.416666667
ID4520,Greg,2021-03-21,14:36:58,Payment related,Y,Y,95,0:04:57,3,297.1375,4.95
ID4521,Stewart,2021-03-21,15:12:58,Admin Support,Y,Y,88,0:06:25,3,385.1782407,6.416666667
ID4522,Joe,2021-03-21,15:12:58,Technical Support,Y,Y,51,0:02:48,3,168.0777778,2.8
ID4523,Martha,2021-03-21,15:15:50,Contract related,Y,Y,28,0:00:49,1,49.02268519,0.816666667
ID4524,Diane,2021-03-21,15:15:50,Payment related,Y,N,86,0:06:14,4,374.1731481,6.233333333
ID4525,Diane,2021-03-21,15:24:29,Contract related,Y,N,60,0:03:18,4,198.0916667,3.3
ID4526,Joe,2021-03-21,15:24:29,Streaming,Y,Y,60,0:04:47,2,287.1328704,4.783333333
ID4527,Dan,2021-03-21,16:06:14,Payment related,Y,Y,63,0:01:51,4,111.0513889,1.85
ID4528,Joe,2021-03-21,16:06:14,Technical Support,Y,Y,23,0:06:21,4,381.1763889,6.35
ID4529,Greg,2021-03-21,16:12:00,Technical Support,N,N,,,,0,0
ID4530,Becky,2021-03-21,16:12:00,Streaming,Y,Y,100,0:01:48,4,108.05,1.8
ID4531,Jim,2021-03-21,16:52:19,Admin Support,Y,Y,105,0:00:32,4,32.01481481,0.533333333
ID4532,Greg,2021-03-21,16:52:19,Technical Support,Y,Y,29,0:02:11,4,131.0606481,2.183333333
ID4533,Becky,2021-03-21,17:26:53,Admin Support,N,N,,,,0,0
ID4534,Stewart,2021-03-21,17:26:53,Payment related,Y,N,98,0:04:09,2,249.1152778,4.15
ID4535,Dan,2021-03-21,17:32:38,Contract related,Y,Y,108,0:05:28,4,328.1518519,5.466666667
ID4536,Becky,2021-03-21,17:32:38,Payment related,N,N,,,,0,0
ID4537,Stewart,2021-03-21,17:42:43,Contract related,Y,Y,116,0:06:33,5,393.1819444,6.55
ID4538,Stewart,2021-03-21,17:42:43,Streaming,Y,Y,78,0:05:30,4,330.1527778,5.5
ID4539,Diane,2021-03-22,9:44:38,Payment related,N,N,,,,0,0
ID4540,Greg,2021-03-22,9:44:38,Payment related,Y,Y,81,0:03:51,3,231.1069444,3.85
ID4541,Diane,2021-03-22,9:46:05,Streaming,Y,Y,84,0:00:53,2,53.02453704,0.883333333
ID4542,Stewart,2021-03-22,9:46:05,Contract related,Y,Y,24,0:05:34,4,334.1546296,5.566666667
ID4543,Dan,2021-03-22,10:03:22,Streaming,Y,Y,114,0:05:43,3,343.1587963,5.716666667
ID4544,Diane,2021-03-22,10:03:22,Contract related,N,N,,,,0,0
ID4545,Greg,2021-03-22,10:07:41,Contract related,Y,N,32,0:03:11,5,191.0884259,3.183333333
ID4546,Martha,2021-03-22,10:07:41,Contract related,Y,Y,16,0:03:10,4,190.087963,3.166666667
ID4547,Jim,2021-03-22,10:14:53,Admin Support,Y,N,104,0:04:44,5,284.1314815,4.733333333
ID4548,Stewart,2021-03-22,10:14:53,Technical Support,Y,Y,40,0:00:53,3,53.02453704,0.883333333
ID4549,Joe,2021-03-22,11:19:41,Contract related,Y,Y,80,0:02:47,4,167.0773148,2.783333333
ID4550,Jim,2021-03-22,11:19:41,Payment related,Y,Y,88,0:05:10,4,310.1435185,5.166666667
ID4551,Joe,2021-03-22,12:00:00,Admin Support,Y,Y,86,0:03:39,3,219.1013889,3.65
ID4552,Martha,2021-03-22,12:00:00,Streaming,Y,Y,57,0:06:38,4,398.1842593,6.633333333
ID4553,Jim,2021-03-22,12:05:46,Contract related,Y,Y,96,0:06:10,5,370.1712963,6.166666667
ID4554,Jim,2021-03-22,12:05:46,Technical Support,Y,Y,72,0:04:20,2,260.1203704,4.333333333
ID4555,Jim,2021-03-22,12:07:12,Admin Support,Y,Y,37,0:01:16,5,76.03518519,1.266666667
ID4556,Jim,2021-03-22,12:07:12,Technical Support,N,N,,,,0,0
ID4557,Martha,2021-03-22,12:46:05,Technical Support,Y,Y,37,0:00:32,1,32.01481481,0.533333333
ID4558,Becky,2021-03-22,12:46:05,Streaming,Y,Y,10,0:01:49,5,109.050463,1.816666667
ID4559,Diane,2021-03-22,13:26:24,Admin Support,N,N,,,,0,0
ID4560,Dan,2021-03-22,13:26:24,Technical Support,Y,Y,120,0:02:03,3,123.0569444,2.05
ID4561,Becky,2021-03-22,13:27:50,Contract related,Y,Y,95,0:04:04,4,244.112963,4.066666667
ID4562,Jim,2021-03-22,13:27:50,Technical Support,Y,Y,74,0:05:55,3,355.1643519,5.916666667
ID4563,Diane,2021-03-22,13:32:10,Contract related,N,N,,,,0,0
ID4564,Diane,2021-03-22,13:32:10,Streaming,N,N,,,,0,0
ID4565,Stewart,2021-03-22,13:43:41,Technical Support,Y,Y,77,0:01:20,3,80.03703704,1.333333333
ID4566,Joe,2021-03-22,13:43:41,Technical Support,Y,Y,50,0:03:31,4,211.0976852,3.516666667
ID4567,Diane,2021-03-22,14:13:55,Payment related,Y,Y,94,0:04:52,3,292.1351852,4.866666667
ID4568,Becky,2021-03-22,14:13:55,Technical Support,Y,Y,109,0:03:09,2,189.0875,3.15
ID4569,Dan,2021-03-22,14:48:29,Contract related,Y,Y,30,0:02:19,1,139.0643519,2.316666667
ID4570,Joe,2021-03-22,14:48:29,Admin Support,Y,Y,124,0:05:27,4,327.1513889,5.45
ID4571,Becky,2021-03-22,14:51:22,Technical Support,N,N,,,,0,0
ID4572,Diane,2021-03-22,14:51:22,Contract related,N,N,,,,0,0
ID4573,Joe,2021-03-22,15:25:55,Streaming,Y,Y,114,0:04:08,3,248.1148148,4.133333333
ID4574,Greg,2021-03-22,15:25:55,Technical Support,Y,Y,32,0:05:00,4,300.1388889,5
ID4575,Martha,2021-03-22,15:41:46,Contract related,Y,Y,75,0:01:45,4,105.0486111,1.75
ID4576,Dan,2021-03-22,15:41:46,Contract related,Y,N,109,0:06:06,2,366.1694444,6.1
ID4577,Martha,2021-03-22,16:03:22,Streaming,Y,Y,116,0:02:42,3,162.075,2.7
ID4578,Dan,2021-03-22,16:03:22,Technical Support,Y,Y,26,0:02:31,3,151.0699074,2.516666667
ID4579,Joe,2021-03-22,16:06:14,Admin Support,Y,Y,67,0:06:03,4,363.1680556,6.05
ID4580,Stewart,2021-03-22,16:06:14,Admin Support,Y,N,58,0:03:37,4,217.100463,3.616666667
ID4581,Stewart,2021-03-22,16:24:58,Streaming,Y,Y,20,0:06:35,2,395.1828704,6.583333333
ID4582,Jim,2021-03-22,16:24:58,Technical Support,Y,Y,115,0:04:49,1,289.1337963,4.816666667
ID4583,Stewart,2021-03-22,16:29:17,Admin Support,Y,N,35,0:03:45,4,225.1041667,3.75
ID4584,Becky,2021-03-22,16:29:17,Technical Support,Y,Y,36,0:02:11,4,131.0606481,2.183333333
ID4585,Greg,2021-03-22,16:49:26,Contract related,N,N,,,,0,0
ID4586,Greg,2021-03-22,16:49:26,Payment related,Y,Y,62,0:01:17,1,77.03564815,1.283333333
ID4587,Dan,2021-03-22,17:39:50,Admin Support,Y,Y,37,0:04:20,3,260.1203704,4.333333333
ID4588,Dan,2021-03-22,17:39:50,Payment related,N,N,,,,0,0
ID4589,Martha,2021-03-22,17:48:29,Technical Support,Y,Y,124,0:06:19,1,379.175463,6.316666667
ID4590,Joe,2021-03-22,17:48:29,Admin Support,Y,Y,58,0:06:15,5,375.1736111,6.25
ID4591,Becky,2021-03-22,17:58:34,Admin Support,Y,Y,77,0:02:11,5,131.0606481,2.183333333
ID4592,Jim,2021-03-22,17:58:34,Technical Support,Y,Y,80,0:01:08,4,68.03148148,1.133333333
ID4593,Martha,2021-03-23,9:18:43,Payment related,Y,Y,51,0:02:25,5,145.0671296,2.416666667
ID4594,Martha,2021-03-23,9:18:43,Streaming,Y,Y,110,0:04:19,3,259.1199074,4.316666667
ID4595,Becky,2021-03-23,9:47:31,Admin Support,Y,Y,112,0:04:40,4,280.1296296,4.666666667
ID4596,Dan,2021-03-23,9:47:31,Technical Support,Y,Y,27,0:00:42,5,42.01944444,0.7
ID4597,Dan,2021-03-23,11:22:34,Technical Support,Y,Y,53,0:00:35,1,35.0162037,0.583333333
ID4598,Joe,2021-03-23,11:22:34,Technical Support,Y,Y,125,0:03:52,3,232.1074074,3.866666667
ID4599,Joe,2021-03-23,11:45:36,Streaming,Y,Y,13,0:02:54,1,174.0805556,2.9
ID4600,Joe,2021-03-23,11:45:36,Contract related,Y,Y,37,0:02:44,4,164.0759259,2.733333333
ID4601,Martha,2021-03-23,12:27:22,Streaming,Y,Y,84,0:03:46,4,226.1046296,3.766666667
ID4602,Greg,2021-03-23,12:27:22,Technical Support,N,N,,,,0,0
ID4603,Martha,2021-03-23,12:38:53,Streaming,N,N,,,,0,0
ID4604,Joe,2021-03-23,12:38:53,Admin Support,Y,Y,123,0:03:06,3,186.0861111,3.1
ID4605,Martha,2021-03-23,13:03:22,Streaming,Y,N,51,0:05:31,3,331.1532407,5.516666667
ID4606,Greg,2021-03-23,13:03:22,Admin Support,Y,Y,69,0:04:47,1,287.1328704,4.783333333
ID4607,Dan,2021-03-23,13:52:19,Streaming,Y,Y,80,0:03:00,1,180.0833333,3
ID4608,Greg,2021-03-23,13:52:19,Payment related,Y,Y,111,0:04:05,5,245.1134259,4.083333333
ID4609,Diane,2021-03-23,14:05:17,Admin Support,Y,Y,26,0:05:58,4,358.1657407,5.966666667
ID4610,Dan,2021-03-23,14:05:17,Admin Support,Y,Y,29,0:02:43,1,163.075463,2.716666667
ID4611,Martha,2021-03-23,14:26:53,Streaming,N,N,,,,0,0
ID4612,Becky,2021-03-23,14:26:53,Technical Support,Y,Y,43,0:01:32,4,92.04259259,1.533333333
ID4613,Diane,2021-03-23,15:21:36,Technical Support,Y,Y,58,0:04:56,3,296.137037,4.933333333
ID4614,Jim,2021-03-23,15:21:36,Admin Support,Y,Y,27,0:06:28,2,388.1796296,6.466666667
ID4615,Diane,2021-03-23,15:27:22,Admin Support,Y,Y,39,0:01:55,4,115.0532407,1.916666667
ID4616,Joe,2021-03-23,15:27:22,Payment related,Y,Y,83,0:02:03,4,123.0569444,2.05
ID4617,Jim,2021-03-23,15:33:07,Contract related,Y,Y,22,0:04:16,4,256.1185185,4.266666667
ID4618,Jim,2021-03-23,15:33:07,Contract related,Y,Y,56,0:02:07,5,127.0587963,2.116666667
ID4619,Martha,2021-03-23,16:20:38,Streaming,Y,Y,98,0:04:10,2,250.1157407,4.166666667
ID4620,Diane,2021-03-23,16:20:38,Streaming,N,N,,,,0,0
ID4621,Greg,2021-03-23,16:24:58,Streaming,Y,Y,101,0:01:15,5,75.03472222,1.25
ID4622,Greg,2021-03-23,16:24:58,Streaming,N,N,,,,0,0
ID4623,Dan,2021-03-23,16:33:36,Technical Support,Y,Y,93,0:00:36,4,36.01666667,0.6
ID4624,Dan,2021-03-23,16:33:36,Payment related,Y,Y,24,0:02:57,4,177.0819444,2.95
ID4625,Diane,2021-03-23,16:39:22,Admin Support,Y,Y,58,0:05:05,4,305.1412037,5.083333333
ID4626,Greg,2021-03-23,16:39:22,Payment related,Y,Y,124,0:01:49,4,109.050463,1.816666667
ID4627,Dan,2021-03-23,16:39:22,Payment related,Y,N,50,0:04:42,2,282.1305556,4.7
ID4628,Martha,2021-03-23,16:39:22,Payment related,Y,Y,74,0:05:20,3,320.1481481,5.333333333
ID4629,Joe,2021-03-23,16:48:00,Admin Support,Y,Y,62,0:00:45,4,45.02083333,0.75
ID4630,Joe,2021-03-23,16:48:00,Payment related,N,N,,,,0,0
ID4631,Becky,2021-03-23,17:21:07,Payment related,Y,Y,19,0:03:48,3,228.1055556,3.8
ID4632,Dan,2021-03-23,17:21:07,Admin Support,Y,Y,65,0:05:20,3,320.1481481,5.333333333
ID4633,Dan,2021-03-23,17:32:38,Contract related,Y,Y,30,0:03:00,3,180.0833333,3
ID4634,Stewart,2021-03-23,17:32:38,Admin Support,Y,Y,77,0:00:42,4,42.01944444,0.7
ID4635,Joe,2021-03-23,17:39:50,Payment related,N,N,,,,0,0
ID4636,Martha,2021-03-23,17:39:50,Payment related,Y,N,98,0:02:44,5,164.0759259,2.733333333
ID4637,Stewart,2021-03-23,17:54:14,Admin Support,Y,Y,70,0:04:41,1,281.1300926,4.683333333
ID4638,Joe,2021-03-23,17:54:14,Contract related,Y,Y,58,0:02:25,3,145.0671296,2.416666667
ID4639,Dan,2021-03-24,9:00:00,Technical Support,Y,Y,21,0:02:34,3,154.0712963,2.566666667
ID4640,Dan,2021-03-24,9:00:00,Payment related,Y,Y,61,0:05:47,5,347.1606481,5.783333333
ID4641,Jim,2021-03-24,9:12:58,Contract related,Y,Y,111,0:06:41,5,401.1856481,6.683333333
ID4642,Dan,2021-03-24,9:12:58,Streaming,Y,Y,75,0:05:39,4,339.1569444,5.65
ID4643,Greg,2021-03-24,9:37:26,Admin Support,N,N,,,,0,0
ID4644,Greg,2021-03-24,9:37:26,Technical Support,N,N,,,,0,0
ID4645,Joe,2021-03-24,9:43:12,Technical Support,Y,Y,30,0:05:03,3,303.1402778,5.05
ID4646,Joe,2021-03-24,9:43:12,Payment related,Y,Y,78,0:04:36,5,276.1277778,4.6
ID4647,Dan,2021-03-24,9:50:24,Technical Support,N,N,,,,0,0
ID4648,Becky,2021-03-24,9:50:24,Technical Support,Y,Y,26,0:03:51,5,231.1069444,3.85
ID4649,Dan,2021-03-24,9:59:02,Payment related,N,N,,,,0,0
ID4650,Greg,2021-03-24,9:59:02,Technical Support,Y,Y,93,0:02:29,3,149.0689815,2.483333333
ID4651,Jim,2021-03-24,10:06:14,Streaming,Y,Y,101,0:05:41,5,341.1578704,5.683333333
ID4652,Jim,2021-03-24,10:06:14,Technical Support,Y,Y,107,0:02:59,1,179.0828704,2.983333333
ID4653,Stewart,2021-03-24,10:10:34,Admin Support,Y,Y,123,0:05:55,4,355.1643519,5.916666667
ID4654,Martha,2021-03-24,10:10:34,Contract related,Y,Y,99,0:02:33,3,153.0708333,2.55
ID4655,Becky,2021-03-24,10:52:19,Streaming,Y,N,72,0:05:39,4,339.1569444,5.65
ID4656,Joe,2021-03-24,10:52:19,Contract related,Y,Y,113,0:02:18,5,138.0638889,2.3
ID4657,Diane,2021-03-24,11:08:10,Technical Support,N,N,,,,0,0
ID4658,Joe,2021-03-24,11:08:10,Admin Support,N,N,,,,0,0
ID4659,Greg,2021-03-24,11:11:02,Technical Support,Y,Y,119,0:00:35,2,35.0162037,0.583333333
ID4660,Diane,2021-03-24,11:11:02,Payment related,Y,Y,80,0:00:34,5,34.01574074,0.566666667
ID4661,Dan,2021-03-24,11:34:05,Payment related,Y,Y,82,0:01:07,3,67.03101852,1.116666667
ID4662,Martha,2021-03-24,11:34:05,Payment related,Y,Y,97,0:02:56,1,176.0814815,2.933333333
ID4663,Joe,2021-03-24,12:18:43,Payment related,Y,Y,31,0:02:49,5,169.0782407,2.816666667
ID4664,Jim,2021-03-24,12:18:43,Admin Support,N,N,,,,0,0
ID4665,Dan,2021-03-24,13:17:46,Technical Support,Y,Y,11,0:06:23,5,383.1773148,6.383333333
ID4666,Becky,2021-03-24,13:17:46,Streaming,Y,Y,91,0:01:53,3,113.0523148,1.883333333
ID4667,Becky,2021-03-24,13:42:14,Technical Support,Y,Y,15,0:01:56,5,116.0537037,1.933333333
ID4668,Jim,2021-03-24,13:42:14,Contract related,Y,Y,17,0:06:06,3,366.1694444,6.1
ID4669,Greg,2021-03-24,13:53:46,Technical Support,Y,Y,38,0:04:40,2,280.1296296,4.666666667
ID4670,Stewart,2021-03-24,13:53:46,Technical Support,Y,Y,47,0:04:30,4,270.125,4.5
ID4671,Dan,2021-03-24,14:26:53,Technical Support,Y,Y,52,0:01:08,3,68.03148148,1.133333333
ID4672,Greg,2021-03-24,14:26:53,Contract related,Y,Y,99,0:01:27,3,87.04027778,1.45
ID4673,Stewart,2021-03-24,14:39:50,Payment related,N,N,,,,0,0
ID4674,Martha,2021-03-24,14:39:50,Contract related,Y,Y,108,0:03:06,2,186.0861111,3.1
ID4675,Diane,2021-03-24,15:01:26,Streaming,Y,Y,54,0:02:09,3,129.0597222,2.15
ID4676,Joe,2021-03-24,15:01:26,Contract related,Y,Y,73,0:04:05,3,245.1134259,4.083333333
ID4677,Martha,2021-03-24,15:17:17,Admin Support,Y,Y,123,0:00:47,1,47.02175926,0.783333333
ID4678,Greg,2021-03-24,15:17:17,Payment related,Y,Y,33,0:06:11,5,371.1717593,6.183333333
ID4679,Stewart,2021-03-24,15:33:07,Payment related,Y,Y,53,0:01:22,2,82.03796296,1.366666667
ID4680,Joe,2021-03-24,15:33:07,Payment related,Y,Y,35,0:02:56,1,176.0814815,2.933333333
ID4681,Diane,2021-03-24,15:46:05,Contract related,N,N,,,,0,0
ID4682,Becky,2021-03-24,15:46:05,Technical Support,Y,Y,45,0:05:50,3,350.162037,5.833333333
