"","Call.Id","Agent","Date","Time","Topic","Answered","Resolved","Speed_of_answer_in_seconds","AvgTalkDuration","Satisfaction_rating","AvgTalkDuration_seconds","AvgTalkDuration_minutes","Year","Month","Weekday","Hour","Time_Category"
"3533","ID3533","Diane",2021-03-03,"13:16:19","Technical Support","Y","Y",72,"0:02:13",1,133.0615741,2.216666667,2021,3,"Wed",13,"Afternoon"
"3534","ID3534","Stewart",2021-03-03,"13:16:19","Technical Support","Y","Y",84,"0:01:41",4,101.0467593,1.683333333,2021,3,"Wed",13,"Afternoon"
"3535","ID3535","Becky",2021-03-03,"14:08:10","Contract related","Y","Y",59,"0:02:54",5,174.0805556,2.9,2021,3,"Wed",14,"Afternoon"
"3536","ID3536","Diane",2021-03-03,"14:08:10","Admin Support","Y","Y",10,"0:06:04",3,364.1685185,6.066666667,2021,3,"Wed",14,"Afternoon"
"3537","ID3537","Martha",2021-03-03,"14:44:10","Admin Support","Y","Y",64,"0:06:06",1,366.1694444,6.1,2021,3,"Wed",14,"Afternoon"
"3538","ID3538","Dan",2021-03-03,"14:44:10","Admin Support","Y","Y",60,"0:00:52",3,52.02407407,0.866666667,2021,3,"Wed",14,"Afternoon"
"3539","ID3539","Jim",2021-03-03,"14:51:22","Admin Support","Y","Y",44,"0:06:11",4,371.1717593,6.183333333,2021,3,"Wed",14,"Afternoon"
"3540","ID3540","Dan",2021-03-03,"14:51:22","Admin Support","N","N",NA,"",NA,0,0,2021,3,"Wed",14,"Afternoon"
"3541","ID3541","Becky",2021-03-03,"15:25:55","Payment related","N","N",NA,"",NA,0,0,2021,3,"Wed",15,"Afternoon"
"3542","ID3542","Joe",2021-03-03,"15:25:55","Contract related","Y","Y",70,"0:00:46",2,46.0212963,0.766666667,2021,3,"Wed",15,"Afternoon"
"3543","ID3543","Joe",2021-03-03,"15:27:22","Payment related","N","N",NA,"",NA,0,0,2021,3,"Wed",15,"Afternoon"
"3544","ID3544","Joe",2021-03-03,"15:27:22","Contract related","Y","Y",51,"0:04:04",1,244.112963,4.066666667,2021,3,"Wed",15,"Afternoon"
"3545","ID3545","Jim",2021-03-03,"15:31:41","Technical Support","Y","Y",31,"0:04:30",5,270.125,4.5,2021,3,"Wed",15,"Afternoon"
"3546","ID3546","Martha",2021-03-03,"15:31:41","Technical Support","Y","Y",51,"0:06:26",4,386.1787037,6.433333333,2021,3,"Wed",15,"Afternoon"
"3547","ID3547","Becky",2021-03-03,"15:33:07","Payment related","Y","Y",36,"0:01:43",1,103.0476852,1.716666667,2021,3,"Wed",15,"Afternoon"
"3548","ID3548","Dan",2021-03-03,"15:33:07","Admin Support","Y","N",18,"0:06:13",5,373.1726852,6.216666667,2021,3,"Wed",15,"Afternoon"
"3549","ID3549","Martha",2021-03-03,"15:50:24","Payment related","Y","Y",89,"0:05:08",4,308.1425926,5.133333333,2021,3,"Wed",15,"Afternoon"
"3550","ID3550","Diane",2021-03-03,"15:50:24","Technical Support","Y","Y",90,"0:03:35",5,215.099537,3.583333333,2021,3,"Wed",15,"Afternoon"
"3551","ID3551","Becky",2021-03-03,"15:54:43","Payment related","Y","Y",94,"0:03:12",4,192.0888889,3.2,2021,3,"Wed",15,"Afternoon"
"3552","ID3552","Stewart",2021-03-03,"15:54:43","Payment related","Y","Y",121,"0:01:39",5,99.04583333,1.65,2021,3,"Wed",15,"Afternoon"
"3553","ID3553","Stewart",2021-03-03,"15:56:10","Admin Support","Y","Y",46,"0:04:30",2,270.125,4.5,2021,3,"Wed",15,"Afternoon"
"3554","ID3554","Martha",2021-03-03,"15:56:10","Contract related","Y","Y",117,"0:03:52",1,232.1074074,3.866666667,2021,3,"Wed",15,"Afternoon"
"3555","ID3555","Diane",2021-03-03,"15:57:36","Streaming","Y","N",114,"0:03:06",5,186.0861111,3.1,2021,3,"Wed",15,"Afternoon"
"3556","ID3556","Diane",2021-03-03,"15:57:36","Contract related","N","N",NA,"",NA,0,0,2021,3,"Wed",15,"Afternoon"
"3557","ID3557","Martha",2021-03-03,"16:06:14","Payment related","Y","Y",65,"0:04:43",4,283.1310185,4.716666667,2021,3,"Wed",16,"Afternoon"
"3558","ID3558","Diane",2021-03-03,"16:06:14","Admin Support","N","N",NA,"",NA,0,0,2021,3,"Wed",16,"Afternoon"
"3559","ID3559","Becky",2021-03-03,"16:17:46","Technical Support","Y","Y",100,"0:00:33",1,33.01527778,0.55,2021,3,"Wed",16,"Afternoon"
"3560","ID3560","Dan",2021-03-03,"16:17:46","Admin Support","Y","Y",67,"0:06:35",4,395.1828704,6.583333333,2021,3,"Wed",16,"Afternoon"
"3561","ID3561","Dan",2021-03-03,"16:17:46","Contract related","Y","Y",46,"0:02:04",4,124.0574074,2.066666667,2021,3,"Wed",16,"Afternoon"
"3562","ID3562","Diane",2021-03-03,"16:17:46","Technical Support","Y","Y",117,"0:02:24",3,144.0666667,2.4,2021,3,"Wed",16,"Afternoon"
"3563","ID3563","Greg",2021-03-03,"17:13:55","Technical Support","Y","Y",34,"0:06:36",4,396.1833333,6.6,2021,3,"Wed",17,"Afternoon"
"3564","ID3564","Greg",2021-03-03,"17:13:55","Payment related","Y","Y",120,"0:02:23",4,143.0662037,2.383333333,2021,3,"Wed",17,"Afternoon"
"3565","ID3565","Jim",2021-03-03,"17:22:34","Contract related","Y","Y",67,"0:02:13",4,133.0615741,2.216666667,2021,3,"Wed",17,"Afternoon"
"3566","ID3566","Jim",2021-03-03,"17:22:34","Streaming","Y","N",44,"0:03:29",2,209.0967593,3.483333333,2021,3,"Wed",17,"Afternoon"
"3567","ID3567","Martha",2021-03-04,"9:40:19","Admin Support","Y","Y",91,"0:05:07",2,307.1421296,5.116666667,2021,3,"Thu",9,"Morning"
"3568","ID3568","Stewart",2021-03-04,"9:40:19","Payment related","Y","Y",44,"0:04:42",4,282.1305556,4.7,2021,3,"Thu",9,"Morning"
"3569","ID3569","Diane",2021-03-04,"9:43:12","Technical Support","N","N",NA,"",NA,0,0,2021,3,"Thu",9,"Morning"
"3570","ID3570","Jim",2021-03-04,"9:43:12","Contract related","Y","N",24,"0:02:02",5,122.0564815,2.033333333,2021,3,"Thu",9,"Morning"
"3571","ID3571","Dan",2021-03-04,"9:44:38","Contract related","Y","Y",11,"0:03:59",3,239.1106481,3.983333333,2021,3,"Thu",9,"Morning"
"3572","ID3572","Martha",2021-03-04,"9:44:38","Admin Support","Y","Y",75,"0:03:23",4,203.0939815,3.383333333,2021,3,"Thu",9,"Morning"
"3573","ID3573","Joe",2021-03-04,"9:47:31","Streaming","Y","Y",58,"0:03:06",2,186.0861111,3.1,2021,3,"Thu",9,"Morning"
"3574","ID3574","Martha",2021-03-04,"9:47:31","Admin Support","Y","Y",123,"0:05:00",5,300.1388889,5,2021,3,"Thu",9,"Morning"
"3575","ID3575","Dan",2021-03-04,"9:54:43","Admin Support","N","N",NA,"",NA,0,0,2021,3,"Thu",9,"Morning"
"3576","ID3576","Joe",2021-03-04,"9:54:43","Payment related","N","N",NA,"",NA,0,0,2021,3,"Thu",9,"Morning"
"3577","ID3577","Greg",2021-03-04,"10:10:34","Admin Support","Y","Y",45,"0:05:09",1,309.1430556,5.15,2021,3,"Thu",10,"Morning"
"3578","ID3578","Martha",2021-03-04,"10:10:34","Payment related","Y","Y",38,"0:00:57",3,57.02638889,0.95,2021,3,"Thu",10,"Morning"
"3579","ID3579","Stewart",2021-03-04,"10:19:12","Contract related","Y","Y",37,"0:04:09",4,249.1152778,4.15,2021,3,"Thu",10,"Morning"
"3580","ID3580","Diane",2021-03-04,"10:19:12","Streaming","Y","Y",90,"0:02:00",4,120.0555556,2,2021,3,"Thu",10,"Morning"
"3581","ID3581","Dan",2021-03-04,"10:30:43","Streaming","Y","Y",90,"0:03:53",3,233.1078704,3.883333333,2021,3,"Thu",10,"Morning"
"3582","ID3582","Greg",2021-03-04,"10:30:43","Admin Support","N","N",NA,"",NA,0,0,2021,3,"Thu",10,"Morning"
"3583","ID3583","Jim",2021-03-04,"10:43:41","Streaming","Y","Y",74,"0:03:30",3,210.0972222,3.5,2021,3,"Thu",10,"Morning"
"3584","ID3584","Martha",2021-03-04,"10:43:41","Streaming","N","N",NA,"",NA,0,0,2021,3,"Thu",10,"Morning"
"3585","ID3585","Diane",2021-03-04,"10:59:31","Technical Support","Y","N",101,"0:02:25",4,145.0671296,2.416666667,2021,3,"Thu",10,"Morning"
"3586","ID3586","Joe",2021-03-04,"10:59:31","Admin Support","N","N",NA,"",NA,0,0,2021,3,"Thu",10,"Morning"
"3587","ID3587","Greg",2021-03-04,"11:09:36","Contract related","Y","Y",105,"0:05:34",4,334.1546296,5.566666667,2021,3,"Thu",11,"Morning"
"3588","ID3588","Stewart",2021-03-04,"11:09:36","Streaming","Y","Y",11,"0:02:09",1,129.0597222,2.15,2021,3,"Thu",11,"Morning"
"3589","ID3589","Becky",2021-03-04,"11:11:02","Admin Support","N","N",NA,"",NA,0,0,2021,3,"Thu",11,"Morning"
"3590","ID3590","Diane",2021-03-04,"11:11:02","Technical Support","Y","Y",89,"0:05:03",3,303.1402778,5.05,2021,3,"Thu",11,"Morning"
"3591","ID3591","Becky",2021-03-04,"11:32:38","Contract related","Y","Y",90,"0:02:23",3,143.0662037,2.383333333,2021,3,"Thu",11,"Morning"
"3592","ID3592","Becky",2021-03-04,"11:32:38","Technical Support","Y","Y",106,"0:04:40",5,280.1296296,4.666666667,2021,3,"Thu",11,"Morning"
"3593","ID3593","Greg",2021-03-04,"11:36:58","Technical Support","Y","Y",113,"0:03:32",4,212.0981481,3.533333333,2021,3,"Thu",11,"Morning"
"3594","ID3594","Jim",2021-03-04,"11:36:58","Streaming","Y","Y",44,"0:03:01",5,181.0837963,3.016666667,2021,3,"Thu",11,"Morning"
"3595","ID3595","Becky",2021-03-04,"12:00:00","Payment related","Y","Y",50,"0:01:20",3,80.03703704,1.333333333,2021,3,"Thu",12,"Morning"
"3596","ID3596","Jim",2021-03-04,"12:00:00","Contract related","Y","Y",111,"0:04:42",4,282.1305556,4.7,2021,3,"Thu",12,"Morning"
"3597","ID3597","Joe",2021-03-04,"12:14:24","Admin Support","Y","Y",46,"0:02:22",1,142.0657407,2.366666667,2021,3,"Thu",12,"Morning"
"3598","ID3598","Dan",2021-03-04,"12:14:24","Streaming","Y","Y",96,"0:02:44",5,164.0759259,2.733333333,2021,3,"Thu",12,"Morning"
"3599","ID3599","Greg",2021-03-04,"12:46:05","Payment related","Y","Y",102,"0:02:52",3,172.0796296,2.866666667,2021,3,"Thu",12,"Morning"
"3600","ID3600","Martha",2021-03-04,"12:46:05","Contract related","Y","N",30,"0:05:11",5,311.1439815,5.183333333,2021,3,"Thu",12,"Morning"
"3601","ID3601","Stewart",2021-03-04,"13:09:07","Streaming","Y","Y",91,"0:05:29",5,329.1523148,5.483333333,2021,3,"Thu",13,"Afternoon"
"3602","ID3602","Greg",2021-03-04,"13:09:07","Technical Support","Y","Y",111,"0:04:41",4,281.1300926,4.683333333,2021,3,"Thu",13,"Afternoon"
"3603","ID3603","Greg",2021-03-04,"13:36:29","Streaming","N","N",NA,"",NA,0,0,2021,3,"Thu",13,"Afternoon"
"3604","ID3604","Diane",2021-03-04,"13:36:29","Streaming","Y","Y",99,"0:03:03",4,183.0847222,3.05,2021,3,"Thu",13,"Afternoon"
"3605","ID3605","Joe",2021-03-04,"13:40:48","Technical Support","Y","Y",125,"0:00:46",3,46.0212963,0.766666667,2021,3,"Thu",13,"Afternoon"
"3606","ID3606","Joe",2021-03-04,"13:40:48","Payment related","Y","Y",11,"0:06:13",3,373.1726852,6.216666667,2021,3,"Thu",13,"Afternoon"
"3607","ID3607","Martha",2021-03-04,"14:16:48","Contract related","Y","Y",79,"0:00:53",2,53.02453704,0.883333333,2021,3,"Thu",14,"Afternoon"
"3608","ID3608","Stewart",2021-03-04,"14:16:48","Technical Support","Y","Y",92,"0:04:27",1,267.1236111,4.45,2021,3,"Thu",14,"Afternoon"
"3609","ID3609","Dan",2021-03-04,"14:49:55","Technical Support","N","N",NA,"",NA,0,0,2021,3,"Thu",14,"Afternoon"
"3610","ID3610","Joe",2021-03-04,"14:49:55","Streaming","Y","Y",119,"0:05:22",3,322.1490741,5.366666667,2021,3,"Thu",14,"Afternoon"
"3611","ID3611","Jim",2021-03-04,"15:00:00","Technical Support","Y","Y",15,"0:04:36",4,276.1277778,4.6,2021,3,"Thu",15,"Afternoon"
"3612","ID3612","Jim",2021-03-04,"15:00:00","Technical Support","Y","Y",15,"0:02:14",4,134.062037,2.233333333,2021,3,"Thu",15,"Afternoon"
"3613","ID3613","Martha",2021-03-04,"15:30:14","Admin Support","Y","Y",61,"0:06:46",5,406.187963,6.766666667,2021,3,"Thu",15,"Afternoon"
"3614","ID3614","Joe",2021-03-04,"15:30:14","Contract related","Y","Y",92,"0:04:21",3,261.1208333,4.35,2021,3,"Thu",15,"Afternoon"
"3615","ID3615","Joe",2021-03-04,"15:36:00","Streaming","Y","N",69,"0:02:13",4,133.0615741,2.216666667,2021,3,"Thu",15,"Afternoon"
"3616","ID3616","Becky",2021-03-04,"15:36:00","Payment related","Y","Y",32,"0:06:26",3,386.1787037,6.433333333,2021,3,"Thu",15,"Afternoon"
"3617","ID3617","Diane",2021-03-04,"15:36:00","Payment related","Y","Y",119,"0:04:33",4,273.1263889,4.55,2021,3,"Thu",15,"Afternoon"
"3618","ID3618","Diane",2021-03-04,"15:36:00","Contract related","Y","N",11,"0:05:09",4,309.1430556,5.15,2021,3,"Thu",15,"Afternoon"
"3619","ID3619","Greg",2021-03-04,"16:06:14","Technical Support","Y","Y",81,"0:02:53",4,173.0800926,2.883333333,2021,3,"Thu",16,"Afternoon"
"3620","ID3620","Becky",2021-03-04,"16:06:14","Streaming","Y","Y",23,"0:00:31",3,31.01435185,0.516666667,2021,3,"Thu",16,"Afternoon"
"3621","ID3621","Greg",2021-03-04,"16:17:46","Streaming","Y","Y",54,"0:00:47",2,47.02175926,0.783333333,2021,3,"Thu",16,"Afternoon"
"3622","ID3622","Martha",2021-03-04,"16:17:46","Streaming","Y","Y",61,"0:05:44",5,344.1592593,5.733333333,2021,3,"Thu",16,"Afternoon"
"3623","ID3623","Diane",2021-03-04,"16:30:43","Technical Support","Y","Y",62,"0:04:03",4,243.1125,4.05,2021,3,"Thu",16,"Afternoon"
"3624","ID3624","Martha",2021-03-04,"16:30:43","Payment related","Y","Y",105,"0:05:58",4,358.1657407,5.966666667,2021,3,"Thu",16,"Afternoon"
"3625","ID3625","Dan",2021-03-04,"16:36:29","Contract related","N","N",NA,"",NA,0,0,2021,3,"Thu",16,"Afternoon"
"3626","ID3626","Becky",2021-03-04,"16:36:29","Contract related","Y","Y",83,"0:05:52",4,352.162963,5.866666667,2021,3,"Thu",16,"Afternoon"
"3627","ID3627","Dan",2021-03-04,"16:56:38","Streaming","Y","Y",31,"0:02:49",4,169.0782407,2.816666667,2021,3,"Thu",16,"Afternoon"
"3628","ID3628","Jim",2021-03-04,"16:56:38","Payment related","Y","N",57,"0:04:57",1,297.1375,4.95,2021,3,"Thu",16,"Afternoon"
"3629","ID3629","Greg",2021-03-04,"17:15:22","Contract related","Y","Y",54,"0:04:19",5,259.1199074,4.316666667,2021,3,"Thu",17,"Afternoon"
"3630","ID3630","Jim",2021-03-04,"17:15:22","Contract related","Y","N",91,"0:05:44",5,344.1592593,5.733333333,2021,3,"Thu",17,"Afternoon"
"3631","ID3631","Martha",2021-03-04,"17:22:34","Contract related","Y","Y",96,"0:00:44",1,44.02037037,0.733333333,2021,3,"Thu",17,"Afternoon"
"3632","ID3632","Stewart",2021-03-04,"17:22:34","Technical Support","N","N",NA,"",NA,0,0,2021,3,"Thu",17,"Afternoon"
"3633","ID3633","Becky",2021-03-04,"17:25:26","Admin Support","Y","Y",46,"0:04:32",4,272.1259259,4.533333333,2021,3,"Thu",17,"Afternoon"
"3634","ID3634","Martha",2021-03-04,"17:25:26","Admin Support","Y","Y",94,"0:05:15",4,315.1458333,5.25,2021,3,"Thu",17,"Afternoon"
"3635","ID3635","Becky",2021-03-04,"17:39:50","Streaming","Y","Y",48,"0:05:55",4,355.1643519,5.916666667,2021,3,"Thu",17,"Afternoon"
"3636","ID3636","Jim",2021-03-04,"17:39:50","Technical Support","Y","Y",38,"0:03:44",3,224.1037037,3.733333333,2021,3,"Thu",17,"Afternoon"
"3637","ID3637","Becky",2021-03-05,"10:24:58","Payment related","Y","N",98,"0:00:59",5,59.02731481,0.983333333,2021,3,"Fri",10,"Morning"
"3638","ID3638","Becky",2021-03-05,"10:24:58","Admin Support","Y","Y",59,"0:05:22",5,322.1490741,5.366666667,2021,3,"Fri",10,"Morning"
"3639","ID3639","Diane",2021-03-05,"10:46:34","Technical Support","Y","Y",18,"0:04:15",4,255.1180556,4.25,2021,3,"Fri",10,"Morning"
"3640","ID3640","Diane",2021-03-05,"10:46:34","Streaming","Y","Y",118,"0:00:41",2,41.01898148,0.683333333,2021,3,"Fri",10,"Morning"
"3641","ID3641","Greg",2021-03-05,"10:52:19","Payment related","Y","Y",97,"0:00:34",4,34.01574074,0.566666667,2021,3,"Fri",10,"Morning"
"3642","ID3642","Jim",2021-03-05,"10:52:19","Technical Support","Y","Y",41,"0:04:00",3,240.1111111,4,2021,3,"Fri",10,"Morning"
"3643","ID3643","Greg",2021-03-05,"11:15:22","Streaming","Y","Y",24,"0:04:43",3,283.1310185,4.716666667,2021,3,"Fri",11,"Morning"
"3644","ID3644","Becky",2021-03-05,"11:15:22","Streaming","Y","Y",112,"0:00:59",3,59.02731481,0.983333333,2021,3,"Fri",11,"Morning"
"3645","ID3645","Martha",2021-03-05,"11:24:00","Technical Support","Y","Y",104,"0:02:35",2,155.0717593,2.583333333,2021,3,"Fri",11,"Morning"
"3646","ID3646","Diane",2021-03-05,"11:24:00","Payment related","Y","N",117,"0:02:11",4,131.0606481,2.183333333,2021,3,"Fri",11,"Morning"
"3647","ID3647","Jim",2021-03-05,"11:44:10","Technical Support","Y","Y",51,"0:04:22",4,262.1212963,4.366666667,2021,3,"Fri",11,"Morning"
"3648","ID3648","Becky",2021-03-05,"11:44:10","Admin Support","Y","Y",62,"0:05:59",4,359.1662037,5.983333333,2021,3,"Fri",11,"Morning"
"3649","ID3649","Diane",2021-03-05,"12:11:31","Payment related","N","N",NA,"",NA,0,0,2021,3,"Fri",12,"Morning"
"3650","ID3650","Stewart",2021-03-05,"12:11:31","Technical Support","Y","Y",56,"0:04:19",4,259.1199074,4.316666667,2021,3,"Fri",12,"Morning"
"3651","ID3651","Joe",2021-03-05,"12:31:41","Contract related","Y","Y",72,"0:01:35",4,95.04398148,1.583333333,2021,3,"Fri",12,"Morning"
"3652","ID3652","Jim",2021-03-05,"12:31:41","Technical Support","Y","Y",115,"0:04:49",1,289.1337963,4.816666667,2021,3,"Fri",12,"Morning"
"3653","ID3653","Joe",2021-03-05,"12:41:46","Admin Support","Y","N",118,"0:03:00",3,180.0833333,3,2021,3,"Fri",12,"Morning"
"3654","ID3654","Stewart",2021-03-05,"12:41:46","Payment related","Y","Y",98,"0:02:31",3,151.0699074,2.516666667,2021,3,"Fri",12,"Morning"
"3655","ID3655","Diane",2021-03-05,"12:47:31","Streaming","Y","Y",112,"0:01:47",4,107.049537,1.783333333,2021,3,"Fri",12,"Morning"
"3656","ID3656","Stewart",2021-03-05,"12:47:31","Technical Support","Y","Y",75,"0:03:23",1,203.0939815,3.383333333,2021,3,"Fri",12,"Morning"
"3657","ID3657","Becky",2021-03-05,"12:50:24","Payment related","Y","Y",34,"0:01:53",3,113.0523148,1.883333333,2021,3,"Fri",12,"Morning"
"3658","ID3658","Jim",2021-03-05,"12:50:24","Admin Support","N","N",NA,"",NA,0,0,2021,3,"Fri",12,"Morning"
"3659","ID3659","Stewart",2021-03-05,"13:26:24","Payment related","Y","Y",111,"0:05:30",4,330.1527778,5.5,2021,3,"Fri",13,"Afternoon"
"3660","ID3660","Martha",2021-03-05,"13:26:24","Streaming","Y","Y",81,"0:02:55",4,175.0810185,2.916666667,2021,3,"Fri",13,"Afternoon"
"3661","ID3661","Joe",2021-03-05,"13:42:14","Technical Support","Y","Y",16,"0:02:38",3,158.0731481,2.633333333,2021,3,"Fri",13,"Afternoon"
"3662","ID3662","Dan",2021-03-05,"13:42:14","Payment related","Y","Y",75,"0:03:13",3,193.0893519,3.216666667,2021,3,"Fri",13,"Afternoon"
"3663","ID3663","Becky",2021-03-05,"14:13:55","Streaming","Y","Y",11,"0:06:48",4,408.1888889,6.8,2021,3,"Fri",14,"Afternoon"
"3664","ID3664","Dan",2021-03-05,"14:13:55","Payment related","Y","Y",65,"0:04:44",3,284.1314815,4.733333333,2021,3,"Fri",14,"Afternoon"
"3665","ID3665","Stewart",2021-03-05,"14:22:34","Contract related","Y","Y",36,"0:04:14",3,254.1175926,4.233333333,2021,3,"Fri",14,"Afternoon"
"3666","ID3666","Jim",2021-03-05,"14:22:34","Payment related","Y","Y",28,"0:03:37",2,217.100463,3.616666667,2021,3,"Fri",14,"Afternoon"
"3667","ID3667","Jim",2021-03-05,"15:15:50","Admin Support","Y","Y",34,"0:04:24",4,264.1222222,4.4,2021,3,"Fri",15,"Afternoon"
"3668","ID3668","Becky",2021-03-05,"15:15:50","Streaming","N","N",NA,"",NA,0,0,2021,3,"Fri",15,"Afternoon"
"3669","ID3669","Becky",2021-03-05,"15:51:50","Streaming","Y","Y",105,"0:03:30",4,210.0972222,3.5,2021,3,"Fri",15,"Afternoon"
"3670","ID3670","Stewart",2021-03-05,"15:51:50","Payment related","N","N",NA,"",NA,0,0,2021,3,"Fri",15,"Afternoon"
"3671","ID3671","Stewart",2021-03-05,"15:54:43","Contract related","Y","Y",23,"0:01:18",1,78.03611111,1.3,2021,3,"Fri",15,"Afternoon"
"3672","ID3672","Stewart",2021-03-05,"15:54:43","Streaming","Y","N",74,"0:03:31",1,211.0976852,3.516666667,2021,3,"Fri",15,"Afternoon"
"3673","ID3673","Stewart",2021-03-05,"16:10:34","Contract related","Y","Y",19,"0:05:04",4,304.1407407,5.066666667,2021,3,"Fri",16,"Afternoon"
"3674","ID3674","Diane",2021-03-05,"16:10:34","Streaming","Y","Y",102,"0:04:01",4,241.1115741,4.016666667,2021,3,"Fri",16,"Afternoon"
"3675","ID3675","Joe",2021-03-05,"16:13:26","Streaming","Y","N",16,"0:04:06",3,246.1138889,4.1,2021,3,"Fri",16,"Afternoon"
"3676","ID3676","Joe",2021-03-05,"16:13:26","Contract related","Y","Y",56,"0:01:11",5,71.03287037,1.183333333,2021,3,"Fri",16,"Afternoon"
"3677","ID3677","Joe",2021-03-05,"16:16:19","Streaming","Y","Y",22,"0:03:50",2,230.1064815,3.833333333,2021,3,"Fri",16,"Afternoon"
"3678","ID3678","Joe",2021-03-05,"16:16:19","Technical Support","Y","Y",68,"0:04:30",4,270.125,4.5,2021,3,"Fri",16,"Afternoon"
"3679","ID3679","Martha",2021-03-05,"16:20:38","Technical Support","Y","Y",103,"0:05:40",4,340.1574074,5.666666667,2021,3,"Fri",16,"Afternoon"
"3680","ID3680","Joe",2021-03-05,"16:20:38","Technical Support","N","N",NA,"",NA,0,0,2021,3,"Fri",16,"Afternoon"
"3681","ID3681","Stewart",2021-03-05,"16:20:38","Technical Support","Y","Y",74,"0:04:22",3,262.1212963,4.366666667,2021,3,"Fri",16,"Afternoon"
"3682","ID3682","Stewart",2021-03-05,"16:20:38","Admin Support","Y","Y",72,"0:03:13",3,193.0893519,3.216666667,2021,3,"Fri",16,"Afternoon"
"3683","ID3683","Diane",2021-03-05,"16:23:31","Streaming","Y","Y",44,"0:04:44",3,284.1314815,4.733333333,2021,3,"Fri",16,"Afternoon"
"3684","ID3684","Joe",2021-03-05,"16:23:31","Contract related","Y","Y",118,"0:03:43",3,223.1032407,3.716666667,2021,3,"Fri",16,"Afternoon"
"3685","ID3685","Dan",2021-03-05,"17:31:12","Payment related","Y","N",102,"0:02:09",5,129.0597222,2.15,2021,3,"Fri",17,"Afternoon"
"3686","ID3686","Greg",2021-03-05,"17:31:12","Technical Support","Y","Y",116,"0:05:30",2,330.1527778,5.5,2021,3,"Fri",17,"Afternoon"
"3687","ID3687","Jim",2021-03-05,"17:34:05","Streaming","N","N",NA,"",NA,0,0,2021,3,"Fri",17,"Afternoon"
"3688","ID3688","Jim",2021-03-05,"17:34:05","Contract related","Y","N",116,"0:03:20",5,200.0925926,3.333333333,2021,3,"Fri",17,"Afternoon"
"3689","ID3689","Becky",2021-03-05,"17:52:48","Admin Support","Y","Y",29,"0:03:17",2,197.0912037,3.283333333,2021,3,"Fri",17,"Afternoon"
"3690","ID3690","Stewart",2021-03-05,"17:52:48","Streaming","N","N",NA,"",NA,0,0,2021,3,"Fri",17,"Afternoon"
"3691","ID3691","Martha",2021-03-06,"9:00:00","Technical Support","Y","Y",73,"0:01:20",4,80.03703704,1.333333333,2021,3,"Sat",9,"Morning"
"3692","ID3692","Stewart",2021-03-06,"9:00:00","Payment related","Y","Y",85,"0:02:15",5,135.0625,2.25,2021,3,"Sat",9,"Morning"
"3693","ID3693","Diane",2021-03-06,"9:51:50","Admin Support","Y","Y",22,"0:05:01",3,301.1393519,5.016666667,2021,3,"Sat",9,"Morning"
"3694","ID3694","Jim",2021-03-06,"9:51:50","Contract related","Y","Y",29,"0:01:21",3,81.0375,1.35,2021,3,"Sat",9,"Morning"
"3695","ID3695","Becky",2021-03-06,"10:00:29","Contract related","Y","Y",56,"0:02:27",5,147.0680556,2.45,2021,3,"Sat",10,"Morning"
"3696","ID3696","Martha",2021-03-06,"10:00:29","Admin Support","Y","Y",93,"0:05:48",3,348.1611111,5.8,2021,3,"Sat",10,"Morning"
"3697","ID3697","Greg",2021-03-06,"10:17:46","Streaming","Y","Y",85,"0:06:04",5,364.1685185,6.066666667,2021,3,"Sat",10,"Morning"
"3698","ID3698","Martha",2021-03-06,"10:17:46","Payment related","N","N",NA,"",NA,0,0,2021,3,"Sat",10,"Morning"
"3699","ID3699","Greg",2021-03-06,"10:17:46","Streaming","Y","Y",69,"0:02:43",5,163.075463,2.716666667,2021,3,"Sat",10,"Morning"
"3700","ID3700","Becky",2021-03-06,"10:17:46","Contract related","Y","Y",66,"0:03:27",2,207.0958333,3.45,2021,3,"Sat",10,"Morning"
"3701","ID3701","Joe",2021-03-06,"10:40:48","Payment related","Y","Y",117,"0:06:36",3,396.1833333,6.6,2021,3,"Sat",10,"Morning"
"3702","ID3702","Dan",2021-03-06,"10:40:48","Payment related","Y","Y",71,"0:03:12",1,192.0888889,3.2,2021,3,"Sat",10,"Morning"
"3703","ID3703","Martha",2021-03-06,"10:45:07","Admin Support","Y","Y",23,"0:05:05",4,305.1412037,5.083333333,2021,3,"Sat",10,"Morning"
"3704","ID3704","Joe",2021-03-06,"10:45:07","Admin Support","N","N",NA,"",NA,0,0,2021,3,"Sat",10,"Morning"
"3705","ID3705","Dan",2021-03-06,"11:02:24","Technical Support","Y","Y",116,"0:00:52",4,52.02407407,0.866666667,2021,3,"Sat",11,"Morning"
"3706","ID3706","Jim",2021-03-06,"11:02:24","Contract related","Y","Y",52,"0:06:46",4,406.187963,6.766666667,2021,3,"Sat",11,"Morning"
"3707","ID3707","Martha",2021-03-06,"11:21:07","Admin Support","Y","Y",106,"0:01:52",5,112.0518519,1.866666667,2021,3,"Sat",11,"Morning"
"3708","ID3708","Joe",2021-03-06,"11:21:07","Contract related","N","N",NA,"",NA,0,0,2021,3,"Sat",11,"Morning"
"3709","ID3709","Martha",2021-03-06,"11:25:26","Admin Support","Y","Y",48,"0:03:21",1,201.0930556,3.35,2021,3,"Sat",11,"Morning"
"3710","ID3710","Dan",2021-03-06,"11:25:26","Payment related","Y","Y",93,"0:06:38",2,398.1842593,6.633333333,2021,3,"Sat",11,"Morning"
